f_FPro_class,price,price percal,package_weight,Protein,Total Fat,Carbohydrate,"Sugars, total","Fiber, total dietary",Calcium,Iron,Sodium,Cholesterol,"Fatty acids, total saturated",label
3,1.19,0.0053873,48.19415,12.5,20.8333333,59.583333370000005,37.5,8.33333333,0.0625,0.00229167,0.131249997,0.0,3.125,0
3,3.99,0.03066219,405.39785,0.49382716,1.2345679,4.888888884,0.98765432,0.74074074,0.00987654,0.00024691,0.134320992,0.0,0.12345679,0
3,1.6,0.00115319,737.087,2.35294118,9.41176471,20.941176502,1.17647059,2.35294118,0.0,0.0,0.3441176505,0.0,1.17647059,0
3,5.49,0.00704197,155.92225,16.6666667,23.3333333,58.66666663,0.0,10.0,0.22,0.00333333,1.0919999961,0.0,3.33333333,0
3,5.74,0.00295273,340.194,17.8571429,46.4285714,66.78571427,0.0,3.0,0.0,0.00642857,0.4035714318,0.0,8.92857143,0
3,1.98,0.00370593,99.22325,10.2564103,33.3333333,32.307692339999996,48.7179487,2.56410256,0.26666667,0.00092308,0.08974359,0.02564103,15.3846154,0
3,2.29,0.0031734,226.796,4.54545455,0.0,77.2727273,50.0,0.0,0.0,0.00045455,0.0256818150999999,0.0,0.0,0
3,3.19,0.0062549,85.0485,7.05479815,38.8013898,29.6301522,28.2191926,10.5821972,0.0,0.00423288,0.01340412,0.0,24.6917935,0
3,2.98,0.00425819,204.1164,5.71428571,7.14285714,49.99999997999999,28.5714286,8.57142857,0.0,0.00102857,0.194285712,0.0,0.0,0
3,7.97,0.0053697,632.76084,9.87654321,14.8148148,17.65432097,1.2345679,2.4691358,0.24074074,0.00133333,0.5922222227999999,0.0308642,6.17283951,0
0,10.58,0.0136062,1360.77711,0.71428571,0.0,14.2857143,9.28571429,3.57142857,0.01857143,0.00077143,0.00714286,0.0,0.0,1
3,4.79,0.00185527,481.9415,7.14285714,25.0,51.42857144,0.0,3.57142857,0.07142857,0.00107143,0.3121428604,0.0,3.57142857,0
3,3.64,0.00453403,907.184,2.65486726,0.44247788,14.86725664,11.5044248,0.0,0.0920354,0.0,0.0500000027,0.00442478,0.0,0
3,1.42,0.01012582,150.25235,4.0,2.33333333,13.3333333,10.6666667,1.33333333,0.13,0.00048,0.0677999999999999,0.0,0.0,0
3,2.86,0.00241,340.194,4.65116279,18.6046512,35.348837200000006,9.30232558,0.0,0.0,0.00251163,0.74418605,0.0,6.97674419,0
3,4.99,0.00861623,124.7378,2.14285714,14.2857143,59.99999999,1.42857143,2.14285714,0.0,0.0,0.3203571399,0.03571429,5.0,0
3,1.24,0.00354505,336.79206,3.26409496,4.74777448,11.5727003,3.26409496,1.18694362,0.0231454,0.0004273,0.31335312,0.01186944,1.78041543,0
3,4.99,0.012475,226.796,3.52739907,14.1095963,9.418155508,3.52739907,7.05479815,0.06702058,0.00070548,0.4148221307999999,0.0,1.76369954,0
3,2.43,0.00306818,204.1164,7.05479815,0.0,75.34524415300001,7.05479815,2.96301522,0.0,0.00507946,0.6571544475,0.0,0.0,0
3,6.49,0.00836468,340.194,15.7894737,17.5438597,1.75438597,0.0,0.0,0.0,0.00175439,0.4842105290999999,0.05263158,7.89473684,0
2,1.99,0.01106308,39.972795,25.0,35.0,21.0,5.0,7.5,0.175,0.00175,0.2493749999999999,0.0125,11.25,1
2,3.99,0.00447819,226.796,25.0,32.1428571,0.0,0.0,0.0,0.64285714,0.0,0.67857143,0.08928571,17.8571429,1
3,2.98,0.01727899,420.0,6.28019324,1.08695652,2.512077295,0.0,0.24154589,0.15700483,0.0,0.0946859899999999,0.00483092,0.60386473,0
1,1.74,0.02727855,25.51455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.935,0.0,0.0,1
3,4.79,0.00385353,269.32025,3.84615385,23.0769231,45.76923078,34.6153846,0.0,0.0,0.00230769,0.3769230779999999,0.0,5.76923077,0
3,2.69,0.00142687,377.04835,6.25,21.875,43.75,6.25,0.0,0.125,0.00375,1.3125,0.0,6.25,0
0,2.99,0.00181275,453.592,12.7272727,1.81818182,87.963636428,1.81818182,1.81818182,0.03636364,0.00145455,0.0,0.0,0.0,1
3,0.99,0.00286957,65.20385,3.52739907,31.7465917,73.36990076000001,0.0,3.52739907,0.0,0.00035274,0.5978941418,0.0,8.81849768,0
3,6.74,0.0120357,453.59237,17.6369954,3.52739907,2.469179349,3.52739907,0.0,0.0,0.00063493,0.7180020836999998,0.05291099,1.76369954,0
3,9.99,0.01128814,1770.0,0.83333333,0.0,11.6666667,10.8333333,0.0,0.01041667,0.0,0.001666664,0.0,0.0,0
0,1.28,0.0008,453.592,12.3458968,1.76369954,81.48291855,3.52739907,3.52739907,0.0,0.00317466,0.0,0.0,0.0,1
3,2.98,0.00296381,215.4562,3.33333333,20.0,73.33333337,60.0,0.0,0.17333333,0.0012,0.1750000035,0.01,15.0,0
3,5.43,0.00099988,1295.00516,3.22580645,6.4516129,52.25806452,80.6451613,2.70967742,0.08387097,0.00348387,0.4920967730999999,0.0,4.83870968,0
3,1.19,0.00792001,150.25235,7.33333333,4.0,6.9333333360000005,7.33333333,0.0,0.08666667,0.0,0.026666664,0.01333333,3.0,0
2,10.17,0.00261579,680.388,35.7142857,50.0,0.0,0.0,0.0,0.0,0.0,2.0892857193,0.10714286,14.2857143,1
3,2.99,0.00755863,85.0485,11.627907,25.5813954,56.27906977000001,23.255814,6.97674419,0.06976744,0.00325581,0.1970930292999999,0.0,5.81395349,0
3,1.89,0.00769244,737.087,0.0,0.0,4.666666669,3.33333333,3.33333333,0.0,0.0,1.404,0.0,0.0,0
3,4.99,0.00274176,368.5435,7.05479815,28.2191926,52.9109861,3.52739907,7.05479815,0.0,0.0017637,0.352739904,0.0,1.76369954,0
3,7.99,0.03600721,760.8,0.83333333,0.0,7.333333337,4.16666667,0.83333333,0.01666667,0.0,0.22,0.0,0.0,0
3,1.0,0.00208764,99.22325,3.44827586,20.6896552,94.13793103000002,37.9310345,3.44827586,0.0,0.00372414,0.356896548,0.0,6.89655172,0
1,5.99,0.00503074,255.1455,6.66666667,40.0,58.66666663,33.3333333,13.3333333,0.06666667,0.01333333,0.0,0.0,23.3333333,1
3,4.59,0.01007425,283.495,3.57142857,10.7142857,14.2857143,3.57142857,3.57142857,0.0,0.00128571,0.2307142867999999,0.0,1.78571429,0
3,1.34,0.00833084,141.7475,3.54609929,4.96453901,11.992907797,10.6382979,0.0,0.13829787,0.0,0.044680851,0.0177305,3.54609929,0
0,4.99,0.02273556,453.592,9.67741936,0.0,2.8709677405,3.22580645,0.0,0.19354839,0.0,0.0471774185999999,0.0,0.0,1
0,1.88,0.03525,226.796,2.35159938,0.0,3.52739907,1.17579969,1.17579969,0.0,0.00042329,0.0089360799999999,0.0,0.0,1
3,4.59,0.0255536,598.74144,6.0,4.0,12.46,14.0,0.0,0.52,0.0,0.0584999999999999,0.01,2.0,0
3,2.82,0.00264505,229.63095,7.14285714,17.8571429,63.571428546,10.7142857,7.14285714,0.18571429,0.00257143,0.5421428601,0.0,0.0,0
3,8.59,0.00387363,453.592,11.1111111,26.6666667,47.466666637,35.5555556,8.88888889,0.0,0.00377778,0.1073333363999999,0.0,6.66666667,0
3,6.99,0.02056132,240.97075,8.29875519,6.22406639,13.2780083,2.0746888,0.82987552,0.03319502,0.00045643,0.3000829920999999,0.03112033,1.24481328,0
3,3.29,0.04874074,270.0,0.83333333,0.83333333,5.4083333294,3.75,0.83333333,0.02833333,0.0,0.02625,0.00208333,0.41666667,0
0,13.98,0.02184375,907.184,13.2277465,1.76369954,2.292809402,0.0,0.0,0.11464047,0.00031747,0.8370518052999999,0.21164394,0.44092488,1
0,3.52,0.00403534,2267.96185,1.28205128,0.0,9.871794867000002,6.41025641,2.56410256,0.03333333,0.00046154,0.0900000036,0.0,0.0,1
3,5.78,0.00096577,1133.98,19.4444444,33.3333333,29.16666669,8.33333333,5.55555556,0.07222222,0.003,0.554166669,0.0,6.94444444,0
3,7.47,0.00268874,595.3395,20.0,46.6666667,1.999999998,3.33333333,0.0,0.0,0.0012,1.9249999965,0.1,16.6666667,0
3,2.97,0.02728223,340.194,0.8,1.2,5.664,1.6,1.6,0.0624,0.000288,0.3456,0.004,0.8,0
3,6.94,0.00391682,425.2425,33.3333333,12.5,35.0,0.0,0.0,0.21666667,0.003,1.108333338,0.0,0.0,0
3,1.99,0.02018113,22.6796,30.4347826,21.7391304,21.7391304,17.3913044,0.0,0.0,0.0,1.3226086926,0.06521739,15.2173913,0
3,1.97,0.00204057,510.291,0.0,0.0,30.81081084,43.2432432,0.0,0.0,0.0,0.5405405440000001,0.0,0.0,0
3,1.99,0.00877441,226.796,0.0,0.0,16.0,20.0,0.0,0.0,0.0,0.5599999999999999,0.0,0.0,0
3,1.97,0.00186133,198.4465,0.0,30.0,35.6,66.6666667,0.0,0.0,0.0,0.1169999999999999,0.0,26.6666667,0
3,0.75,0.00419929,198.4465,6.66666667,10.0,56.0,20.0,0.0,0.0,0.0,0.24,0.0,5.0,0
3,9.98,0.00944092,566.99,15.2542373,11.8644068,3.38983051,3.38983051,0.0,0.0,0.00183051,0.7733898315,0.07627119,3.38983051,0
3,2.99,0.0046,283.495,14.1095963,26.455493,1.940069494,0.0,0.0,0.04585619,0.00063493,0.8460466677,0.06172948,8.81849768,0
3,3.18,0.00582708,138.91255,3.57142857,10.7142857,49.99999997999999,25.0,10.7142857,0.0,0.00257143,0.1614285681999999,0.0,5.35714286,0
3,2.88,0.00799219,308.300813,6.81818182,1.94805195,19.64285719,6.16883117,0.97402597,0.01688312,0.00058442,0.3038961041999999,0.01136364,1.2987013,0
3,4.99,0.00977873,127.57275,13.3333333,0.0,56.0,6.66666667,6.66666667,0.06666667,0.00466667,0.9199999977,0.0,0.0,0
3,2.19,0.00782143,453.592,2.6455493,14.1095963,21.86987424,4.40924884,4.40924884,0.0,0.00031747,0.4938358739999999,0.0,4.40924884,0
3,1.96,0.0014179,300.5047,4.0,26.0,36.4,26.0,0.0,0.208,0.00144,0.27,0.006,12.0,0
3,7.0,0.0499127,283.495,1.06007067,2.47349823,4.240282688,1.76678445,0.35335689,0.00353357,0.00035336,0.0371024723999999,0.00530035,1.59010601,0
3,3.49,0.00295455,425.2425,11.1111111,4.16666667,30.0,8.33333333,2.77777778,0.07222222,0.003,0.661111108,0.0,0.0,0
3,4.99,0.01559375,113.398,14.1095963,15.8732958,21.1643944,17.6369954,3.52739907,0.0,0.0,0.17636995,0.07054798,10.5821972,0
0,2.99,0.46875214,21.262125,3.33333333,0.66666667,2.599999998,2.0,2.33333333,0.09333333,0.00166667,0.00252,0.0,0.0,1
3,3.99,0.00498206,320.34935,10.0,3.75,28.5,5.0,5.0,0.0175,0.0025,0.378,0.0,0.0,0
0,2.98,0.00235838,589.670081,18.75,15.1785714,0.0,0.0,0.0,0.02321429,0.00096429,0.1160267840999999,0.08928571,4.46428571,1
3,26.99,0.03748611,3960.0,4.84848485,2.12121212,6.78787879,3.63636364,0.60606061,0.15757576,0.00010909,0.0661818192,0.00606061,0.3030303,0
3,2.99,0.00621515,99.22325,6.06060606,27.2727273,51.242424264,27.2727273,6.06060606,0.0,0.00424242,0.2386363665,0.06060606,15.1515152,0
3,10.4,0.00319126,796.62095,9.09090909,9.09090909,85.818181786,36.3636364,2.54545455,0.11818182,0.0,1.272727274,0.0,15.9090909,0
2,3.46,0.00488192,141.7475,16.6666667,46.6666667,0.0,0.0,0.0,0.0,0.0012,1.1729999999999998,0.11666667,20.0,1
3,2.48,0.00174959,283.495,7.14285714,28.5714286,70.71428573,57.1428571,7.14285714,0.0,0.0,0.0,0.0,17.8571429,0
3,6.69,0.0471966,92.135875,7.69230769,7.69230769,27.230769257999995,0.0,15.3846154,0.2,0.00846154,0.5815384596000001,0.0,0.0,0
3,5.99,0.01495292,184.27175,13.0434783,13.0434783,11.95652172,2.17391304,2.17391304,0.02173913,0.00195652,0.4173913040000001,0.0,2.17391304,0
3,5.49,0.00571875,453.59237,8.81849768,1.76369954,57.32023492,1.76369954,5.29109861,0.05291099,0.0017637,0.3042381671999999,0.0,0.0,0
3,9.99,0.01419033,907.18474,20.4589146,8.46575777,15.81685747,6.34931833,0.0,0.01834248,0.00101589,0.2872008320999999,0.04232879,2.82191926,0
3,5.29,0.01653125,960.0,0.41666667,1.45833333,4.0,0.83333333,0.83333333,0.1,0.0,0.0384999972,0.0,0.0,0
0,4.79,0.00182214,680.388,9.09090909,7.95454546,77.50000005,2.27272727,9.09090909,0.03181818,0.00227273,0.0,0.0,1.13636364,1
0,2.99,0.00963444,1000.0,1.24137931,0.1954023,4.137931032,3.93103448,3.10344828,0.04942529,0.00073563,0.046551726,0.0,0.09195402,1
3,4.19,0.00767399,297.66975,9.17123759,4.9383587,29.968782493999996,13.4041165,0.70547981,0.02116439,0.00183425,0.4869927152999999,0.0,0.35273991,0
3,0.8,0.00078387,255.1455,6.66666667,10.0,51.33333331,0.0,3.73333333,0.0,0.0048,0.7000000035,0.0,3.33333333,0
3,3.56,0.00139989,490.44635,3.7037037,22.2222222,56.29629632,33.3333333,3.7037037,0.0,0.0,0.3250000025999999,0.0,14.8148148,0
3,3.69,0.00406753,453.592,16.0,4.0,28.8,0.0,4.0,0.26,0.0028,0.525,0.0,0.0,0
3,4.49,0.01891764,680.388,9.30232558,3.48837209,51.1627907,6.97674419,6.97674419,0.06046512,0.00334884,0.33488372,0.0,0.0,0
3,16.99,0.03398,198.4465,8.06262645,10.5821972,33.7622483,4.53522738,0.50391415,0.02217222,0.00050391,0.276648867,0.01511743,1.51174246,0
3,4.97,0.00181198,1080.0,3.17460318,12.6984127,45.39682537000001,20.6349206,0.0,0.08253968,0.0,0.107142858,0.00793651,3.96825397,0
3,2.89,0.01028916,65.20385,16.9230769,16.9230769,55.3846154,18.4615385,3.07692308,0.02615385,0.00153846,0.0193846128,0.0,3.07692308,0
3,3.29,0.02315185,270.0,2.63157895,1.5037594,4.999999998,5.63909774,0.7518797,0.11052632,0.0,0.05263158,0.0056391,0.93984962,0
2,3.69,0.01417826,793.786,1.63934426,0.0,6.55737705,4.91803279,1.63934426,0.01803279,0.00065574,0.268524594,0.0,0.0,1
3,1.99,0.00110493,680.388,8.82352941,2.94117647,42.3529412,5.88235294,2.94117647,0.08823529,0.00294118,0.525,0.0,0.0,0
3,5.28,0.00231362,456.42695,5.88235294,26.4705882,84.11764712,50.0,2.94117647,0.15294118,0.00211765,0.0507352929,0.01470588,17.6470588,0
3,2.99,0.00406803,148.834875,7.05479815,28.2191926,33.863031119999995,3.52739907,3.52739907,0.03527399,0.0017637,0.6666784215,0.0,5.29109861,0
3,3.38,0.00613163,396.893,5.55555556,0.0,32.777777803999996,27.7777778,0.0,0.0,0.0,2.4699999986999996,0.0,0.0,0
3,1.98,0.00276625,450.0,0.0,14.3154222,7.634891840000001,9.5436148,0.0,0.0,0.0,0.6146087922,0.0,1.59060247,0
3,3.39,0.00649297,120.485375,10.0,11.6666667,65.266666637,0.0,6.66666667,0.09,0.00333333,0.5265,0.0,0.0,0
3,4.99,0.01778133,396.893,3.03030303,1.01010101,12.585858549,6.06060606,2.02020202,0.13131313,0.0,0.14141414,0.00505051,0.50505051,0
0,1.0,0.01247901,150.25235,8.0,0.0,4.199999999999999,4.66666667,0.0,0.13,0.0,0.029333336,0.00666667,0.0,1
3,3.29,0.00189915,418.155125,4.28571429,8.57142857,92.714285748,45.7142857,1.42857143,0.1,0.00342857,0.585,0.0,4.28571429,0
3,6.49,0.04273326,170.097,21.4285714,1.07142857,1.5892857181,0.0,0.0,0.0,0.00064286,0.9192857193,0.05357143,0.89285714,0
3,7.79,0.01020871,240.97075,33.3333333,11.6666667,38.3333333,1.66666667,25.0,0.2,0.001,0.342,0.00833333,5.0,0
0,2.49,0.04930933,403.980375,0.83333333,0.0,1.5,0.0,0.83333333,0.025,0.00058333,0.013125,0.0,0.0,1
3,3.99,0.00415832,389.805625,10.7692308,1.53846154,56.276923086,9.23076923,3.07692308,0.10769231,0.00246154,0.710769234,0.0,0.0,0
3,3.99,0.01546629,79.3786,2.5,0.0,56.0,57.5,7.5,0.075,0.00075,0.45,0.0,0.0,0
3,2.37,0.00277734,3840.0,0.0,0.0,5.55555556,8.33333333,0.0,0.0,0.0,0.002500002,0.0,0.0,0
3,5.99,0.07075563,480.0,0.0,0.0,2.469179349,0.0,0.0,0.0,0.0,0.5361646556,0.0,0.0,0
3,5.99,0.00711418,229.63095,0.0,40.0,3.666666663,0.0,0.0,0.13333333,0.0002,0.8120000028,0.0,5.0,0
3,2.69,0.00442126,263.65035,4.61538462,6.15384615,23.0769231,3.07692308,3.07692308,0.09230769,0.00307692,1.0661538510000002,0.0,3.07692308,0
3,1.98,0.00867609,59.53395,33.3333333,13.3333333,49.83333329,0.0,5.0,0.17333333,0.0,0.225,0.01666667,10.0,0
3,7.99,0.01663634,453.592,2.35294118,7.05882353,12.235294123,4.70588235,2.35294118,0.04705882,0.00082353,0.3578823495,0.00588235,1.17647059,0
3,5.94,0.0098216,1814.368,0.0,0.0,11.0,6.66666667,3.33333333,0.0,0.0,0.690000003,0.0,0.0,0
3,2.69,0.00391287,274.99015,14.2857143,0.0,34.28571426,0.0,21.4285714,0.04285714,0.0,0.417857139,0.0,0.0,0
3,10.99,0.02407833,365.14156,3.125,9.375,3.4375000000000004,0.0,0.0,0.0,0.0,0.296875,0.03125,3.125,0
3,1.98,0.0022,450.0,0.0,16.6666667,10.66666664,6.66666667,0.0,0.0,0.0,0.7839999971999999,0.01666667,3.33333333,0
0,4.99,0.01414423,498.951607,2.02020202,2.52525253,11.11111111,5.05050505,3.03030303,0.03333333,0.0010101,0.0059090967,0.0,0.0,1
3,3.49,0.0124755,226.796,6.16740088,4.40528634,12.546255507,0.88105727,1.76211454,0.01762115,0.00066079,0.2142731308,0.01762115,2.20264317,0
3,1.39,0.00693016,80.229085,10.0,27.5,34.5,47.5,2.5,0.065,0.0009,0.19125,0.0125,17.5,0
3,4.98,0.00477769,396.893,4.04040404,4.54545455,63.17171713,4.04040404,2.02020202,0.05252525,0.00181818,0.4949495,0.0,0.50505051,0
3,3.48,0.00160835,479.10655,9.67741936,1.61290323,97.61290291,29.0322581,12.9032258,0.0,0.02612903,0.5080645185,0.0,0.0,0
3,4.99,0.03646071,198.4465,3.44827586,3.44827586,4.0689655147999995,0.0,0.0,0.13793103,0.0,0.4437931095,0.01724138,1.72413793,0
0,1.79,0.01341734,453.592,3.52941177,0.0,2.8235294100000004,1.17647059,2.35294118,0.12941177,0.00235294,0.0527647071,0.0,0.0,1
3,1.98,0.00101843,450.0,0.0,43.2037222,5.9155865761,3.32336324,0.0,0.0,0.0,0.5962113635999999,0.0,6.64672649,0
3,6.99,0.00728125,240.0,0.0,43.3333333,5.333333336,0.0,0.0,0.0,0.0,0.63,0.0,6.66666667,0
3,3.79,0.00969608,198.4465,12.1212121,5.05050505,24.444444420000004,1.51515152,3.03030303,0.03535354,0.00227273,0.214141416,0.0,0.50505051,0
0,2.99,0.13590909,123.0,0.87804878,0.20325203,3.4731707278,2.62601626,1.2195122,0.01,0.00026829,0.00487805,0.0,0.02439024,1
3,6.79,0.012125,480.0,0.0,0.0,18.66666669,20.0,0.0,0.03,0.0,0.1506666629,0.0,0.0,0
3,6.29,0.00714773,368.0,25.0,8.69565217,10.43478264,4.34782609,0.0,0.04347826,0.00173913,0.7121739105,0.0,0.54347826,0
3,4.39,0.00551401,270.0,3.84615385,20.5128205,17.948717919999996,24.3589744,1.28205128,0.11538462,0.00089744,0.06282052,0.05769231,12.8205128,0
0,1.28,0.00088889,453.592,14.1095963,2.6455493,61.218010891,1.76369954,12.3458968,0.04585619,0.00317466,0.0,0.0,0.0,1
0,3.99,0.07819068,283.495,4.61619718,1.05633803,16.90140848,13.7992958,6.33802817,0.0528169,0.00140845,0.019718312,0.0,0.14084507,1
3,11.19,0.00847727,340.194,21.1643944,42.3287889,8.324661816999999,3.52739907,0.0,0.0,0.00380959,1.6741035992999995,0.12345897,17.6369954,0
2,2.42,0.0027161,226.796,25.0,32.1428571,0.0,0.0,0.0,0.69642857,0.0,0.4614285735999999,0.08928571,17.8571429,1
3,2.79,0.01338972,39.6893,17.5,35.0,28.0,27.5,7.5,0.13,0.0045,0.3125,0.0125,11.25,0
3,3.99,0.0070963,297.66975,14.4444444,12.2222222,10.0,1.11111111,3.33333333,0.07777778,0.00222222,0.5,0.0,1.11111111,0
3,8.99,0.00502096,453.592,2.63157895,15.7894737,44.21052629,50.0,0.0,0.08157895,0.00263158,0.4460526291999999,0.0131579,10.5263158,0
3,2.22,0.00391541,99.22325,0.0,42.8571429,38.142857181,0.0,0.0,0.0,0.0,0.21428571,0.0,0.0,0
2,3.38,0.00660002,226.796,6.4516129,16.1290323,9.67741936,6.4516129,0.0,0.16774194,0.0,0.541935478,0.06451613,11.2903226,1
3,4.19,0.02771213,226.796,6.66666667,3.33333333,7.0,3.33333333,6.66666667,0.0,0.0018,0.1400000028,0.0,0.0,0
3,2.69,0.00422023,116.23295,6.4516129,35.483871,67.09677416,45.1612903,0.0,0.17419355,0.00322581,0.090322582,0.01612903,22.5806452,0
3,3.38,0.00655744,212.62125,6.06060606,13.6363636,19.39393936,21.2121212,0.0,0.15757576,0.0,0.2318181839999999,0.03030303,9.09090909,0
2,3.99,0.00453409,226.796,21.1643944,31.7465917,2.116439442,0.0,3.52739907,0.52910986,0.0,0.4867810689,0.08818498,17.6369954,1
3,2.49,0.00990109,62.3689,17.7419355,14.516129,51.612903200000005,20.9677419,6.4516129,0.03387097,0.0016129,0.096774192,0.0,2.41935484,0
3,5.78,0.00503665,249.4756,14.0,22.0,67.60000000000001,12.0,6.0,0.052,0.00216,0.24,0.0,5.0,0
0,1.98,0.00122224,453.592,12.5,1.78571429,51.24999999,1.78571429,3.57142857,0.0,0.00321429,0.0,0.0,0.0,1
3,6.49,0.00400103,266.4853,8.69565217,30.4347826,78.2608696,8.69565217,8.69565217,0.13043478,0.00347826,3.773913037999999,0.0,2.17391304,0
3,4.79,0.0099781,144.01546,10.4166667,25.0,18.75,4.16666667,6.25,0.30208333,0.00208333,0.2691666692,0.1875,4.16666667,0
3,3.49,0.05816667,960.0,0.0,0.0,0.583333331,0.41666667,0.0,0.0,0.0,0.0612499965,0.0,0.0,0
3,2.99,0.00234834,453.592,8.77192983,2.63157895,48.403508761,8.77192983,3.50877193,0.10526316,0.00350877,0.3389473683,0.0,0.0,0
3,5.39,0.01583409,269.32025,4.46096654,4.08921933,14.275092960000002,2.23048327,1.48698885,0.05576208,0.00063197,0.192118956,0.00371747,1.48698885,0
3,2.29,0.00544671,708.7375,2.54237288,2.9661017,6.77966102,3.38983051,1.69491525,0.06779661,0.00050848,0.4065254271,0.00423729,0.84745763,0
3,8.99,0.0166778,566.99,4.57746479,3.16901409,7.8169014,2.46478873,1.76056338,0.02464789,0.00133803,0.369718314,0.0,0.70422535,0
1,9.99,0.0062769,283.495,14.0350877,49.122807,28.070175440000003,3.50877193,17.5438597,0.07017544,0.00385965,0.1231578971999999,0.0,15.7894737,1
3,4.39,0.00195675,481.9415,10.3448276,18.9655172,77.310344852,24.137931,8.62068966,0.06896552,0.0037931,0.0,0.0,3.44827586,0
3,5.99,0.01073634,348.69885,4.0,4.0,26.8571429,2.85714286,1.71428571,0.07428571,0.00057143,0.3422285681999999,0.00857143,1.71428571,0
3,4.89,0.00171016,1105.6305,5.17241379,8.62068966,31.379310339999996,20.6896552,1.72413793,0.0862069,0.00172414,0.1375862048,0.02586207,5.17241379,0
3,8.99,0.04086364,60.0,35.0,15.0,43.266666705999995,3.33333333,11.6666667,0.325,0.0006,0.26325,0.00833333,5.83333333,0
3,3.79,0.02370881,453.592,1.54185022,0.88105727,6.58590309,0.66079295,0.88105727,0.01321586,0.0004185,0.1711453799999999,0.0,0.11013216,0
3,3.18,0.00169957,374.2134,2.77777778,25.0,55.55555552,50.0,0.0,0.0,0.003,0.2625,0.0,8.33333333,0
2,4.58,0.00257019,453.592,21.4285714,28.5714286,2.8571428560000003,0.0,0.0,0.69642857,0.0,0.7264285682,0.08928571,17.8571429,1
3,4.99,0.01348703,198.4465,16.9491525,13.559322,0.0,0.0,0.0,0.01355932,0.00108475,0.420338984,0.09322034,3.38983051,0
3,6.49,0.00534166,283.495,10.7142857,21.4285714,45.71428568,14.2857143,7.14285714,0.075,0.00357143,0.08625,0.0,1.78571429,0
3,2.99,0.00997164,155.92225,25.0,6.73076923,8.5576923118,1.92307692,1.92307692,0.03846154,0.00211539,0.706730766,0.0,0.0,0
0,9.99,4.15313447,297.66975,0.0956229,0.01683502,0.0,0.0,0.0,0.00158249,6.73e-06,0.002215486,0.0,0.003367,1
3,5.98,0.00615237,226.796,3.57142857,25.0,66.78571427,50.0,7.14285714,0.18571429,0.00385714,0.0,0.0,14.2857143,0
3,42.49,0.1047075,420.0,4.83091787,5.79710145,6.086956519,0.24154589,0.72463768,0.04830918,0.00096618,0.0847826108999999,0.0,0.60386473,0
3,1.98,0.00138066,462.09685,5.17241379,10.3448276,46.5517241,5.17241379,1.44827586,0.0,0.00248276,0.6372413795999999,0.0,4.31034483,0
3,4.99,0.00519736,180.019325,6.66666667,33.3333333,62.93333329399999,50.0,3.33333333,0.26,0.00366667,0.0574999976999999,0.01666667,20.0,0
2,3.89,0.01504097,283.495,6.31578947,0.1754386,18.631578966,1.75438597,3.50877193,0.03157895,0.00140351,0.4433684229,0.0,0.0,1
0,2.99,0.00217059,442.2522,11.4754098,1.63934426,90.918032754,14.7540984,9.83606557,0.01639344,0.00295082,0.0,0.0,0.0,1
3,3.29,0.01012813,141.7475,9.02777778,6.94444444,34.0277778,3.47222222,1.38888889,0.17361111,0.001875,0.2902777744,0.01041667,2.43055556,0
3,2.5,0.001309,453.592,5.2631579,18.4210526,53.868421062,36.8421053,2.63157895,0.0,0.00189474,0.357894736,0.02631579,5.2631579,0
3,3.19,0.00249309,535.80555,8.95522388,9.70149254,32.01492536,5.2238806,1.49253731,0.17910448,0.00186567,0.340298504,0.02238806,5.2238806,0
3,3.55,0.01779303,105.743635,6.60377359,2.83018868,27.924528320000004,3.77358491,2.83018868,0.01886793,0.00207547,0.913207544,0.0,0.47169811,0
3,8.99,0.01403887,340.194,15.2941177,10.5882353,0.941176472,0.0,0.0,0.0,0.00129412,0.836470593,0.08823529,1.76470588,0
3,3.99,0.00460606,1890.0,0.0,0.41666667,11.25,10.0,0.41666667,0.00291667,0.00041667,0.0,0.0,0.0,0
3,4.39,0.00996052,601.0094,7.33333333,0.0,13.86666671,8.66666667,0.66666667,0.08666667,0.0,0.038999997,0.00333333,0.0,0
0,6.99,0.02082475,453.59237,0.75,0.3,13.53333331,16.26,2.93333333,0.03533333,0.00037333,0.00113,0.0,0.06,1
0,5.38,0.01015474,1000.73735,10.5882353,0.0,1.764705882,2.94117647,0.0,0.11470588,0.0,0.0290588203999999,0.00588235,0.0,1
3,3.99,0.00525441,177.184375,7.14285714,12.5,66.75,7.14285714,3.57142857,0.03571429,0.00107143,0.6685714269,0.0,1.78571429,0
2,4.72,0.00327778,1920.0,1.25,0.0,17.9166667,10.4166667,1.25,0.01083333,0.0003,0.013124997,0.0,0.0,1
3,2.69,0.01119501,269.32025,8.55018587,1.48698885,13.53159847,1.85873606,0.37174721,0.04089219,0.00092937,0.163568776,0.01301115,0.74349442,0
2,6.98,0.00293277,396.893,21.1643944,56.4383852,20.811654572,3.52739907,10.5821972,0.3668495,0.00380959,0.1185206063999999,0.0,3.52739907,1
3,2.48,0.00152138,326.01925,7.14285714,28.5714286,75.85714287399999,57.1428571,7.14285714,0.18571429,0.00771429,0.0,0.03571429,17.8571429,0
0,6.18,0.07378876,85.2753656,20.5357143,2.23214286,0.0,0.0,0.0,0.0,0.00064286,0.2298214269,0.05803571,0.44642857,1
